time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2021-10-27T03:08:01.012Z,53.9897,-163.0286,15.52,2.8,ml,,221,0.838,0.35,us,us6000g9pi,2022-01-08T17:42:49.040Z,"99 km SSE of False Pass, Alaska",earthquake,5.6,12.9,0.105,12,reviewed,us,us
2021-10-27T02:51:36.278Z,53.9612,-163.056,35.1,3.6,mb,,161,0.856,0.6,us,us7000fqs3,2022-01-08T17:43:50.040Z,"102 km SSE of False Pass, Alaska",earthquake,4.2,11.1,0.177,8,reviewed,us,us
2021-10-27T00:37:27.908Z,52.1116,-175.2857,251.8,2.9,ml,,174,0.415,0.41,us,us6000g9rw,2022-01-08T17:42:56.040Z,"74 km W of Atka, Alaska",earthquake,40.5,6.3,0.148,6,reviewed,us,us
2021-10-26T23:49:06.315Z,61.4214,-149.8933,38.3,2.5,ml,,,,0.63,ak,ak021dqvo93f,2022-01-08T17:43:06.040Z,"8 km NNE of Point MacKenzie, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2021-10-26T22:48:46.319Z,60.4525,-147.327,11,2.2,ml,,,,0.64,ak,ak021dqv2ov4,2021-12-14T23:16:15.392Z,"57 km NE of Chenega, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2021-10-26T20:50:57.458Z,60.8502,-147.4701,18.8,2.7,ml,,,,0.58,ak,ak021dqtw9wh,2022-01-08T17:43:05.040Z,"43 km W of Tatitlek, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2021-10-26T20:33:55.904Z,51.4167,-176.1953,33.74,2.7,ml,,240,0.464,0.47,us,us6000g9ry,2022-01-08T17:42:57.040Z,"59 km SSE of Adak, Alaska",earthquake,6.4,18.4,0.148,6,reviewed,us,us
2021-10-26T20:11:01.050Z,54.4619,-159.6804,21.3,2.4,ml,,,,0.82,ak,ak021dqtnspl,2021-12-14T23:16:03.381Z,"110 km SSE of Sand Point, Alaska",earthquake,,4,,,reviewed,ak,ak
2021-10-26T19:41:16.591Z,61.3643,-140.0307,12.7,2.2,ml,,,,0.91,ak,ak021dqt8tth,2021-12-14T23:16:01.762Z,"152 km WNW of Haines Junction, Canada",earthquake,,0.2,,,reviewed,ak,ak
2021-10-26T18:30:33.326Z,53.4534,-165.0507,25.4,2.3,ml,,,,0.7,ak,ak021dqsl3hk,2021-12-14T23:15:58.350Z,"89 km SSE of Akutan, Alaska",earthquake,,5,,,reviewed,ak,ak
2021-10-26T13:40:50.293Z,56.963,-157.7481,98.9,2.9,ml,,,,0.77,ak,ak021dqpo31h,2022-01-08T17:42:42.040Z,"53 km E of Port Heiden, Alaska",earthquake,,1,,,reviewed,ak,ak
2021-10-26T13:07:43.404Z,61.4827,-149.9331,39.7,2,ml,,,,0.56,ak,ak021dqpgzu8,2021-12-14T23:15:40.284Z,"4 km SSE of Big Lake, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2021-10-26T11:44:37.494Z,61.8641,-151.1029,15.6,2,ml,,,,0.69,ak,ak021dqoi1p8,2021-12-14T23:15:31.585Z,"20 km SE of Skwentna, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2021-10-26T10:52:54.989Z,54.2509,-162.5055,26.75,3.3,ml,,192,0.729,0.64,us,us6000g9pe,2022-01-08T17:42:48.040Z,"89 km SE of False Pass, Alaska",earthquake,4.4,12.2,0.077,22,reviewed,us,us
2021-10-26T09:25:28.439Z,54.4839,-159.7864,10,2.4,ml,,,,1,ak,ak021dqn736z,2021-12-14T23:15:20.986Z,"105 km SSE of Sand Point, Alaska",earthquake,,12.9,,,reviewed,ak,ak
2021-10-26T07:33:51.645Z,60.0789,-153.52,168.4,3.7,ml,,,,0.73,ak,ak021dqm1zhz,2022-01-08T17:42:38.040Z,"46 km NE of Pedro Bay, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2021-10-26T07:18:10.721Z,59.0911,-152.9742,64.2,2.7,ml,,,,0.6,ak,ak021dqlyoko,2022-01-08T17:42:38.040Z,"67 km WSW of Nanwalek, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2021-10-26T06:30:52.435Z,57.74,-155.0687,62.1,2.1,ml,,,,0.44,ak,ak021dqlfwui,2021-12-14T23:15:06.030Z,"41 km WNW of Karluk, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2021-10-26T04:25:15.098Z,51.9419,-174.3004,10,2.9,ml,,246,0.424,0.71,us,us6000g9s2,2022-01-08T17:42:57.040Z,"29 km SSW of Atka, Alaska",earthquake,3.3,1.9,0.148,6,reviewed,us,us
2021-10-26T03:45:27.728Z,53.579,-165.2289,62.6,2.3,ml,,,,0.54,ak,ak021dqjqrtw,2021-12-14T23:14:52.914Z,"71 km SSE of Akutan, Alaska",earthquake,,9.2,,,reviewed,ak,ak
2021-10-26T03:37:20.413Z,51.8993,179.663,161.8,2.3,ml,,,,0.59,ak,ak021dqjp1jd,2021-12-14T23:14:51.369Z,"254 km W of Adak, Alaska",earthquake,,2,,,reviewed,ak,ak
2021-10-26T02:39:51.695Z,51.375,177.9144,12.26,2.8,ml,,303,0.684,0.33,us,us6000g9p9,2022-01-08T17:42:48.040Z,"Rat Islands, Aleutian Islands, Alaska",earthquake,3.5,9,0.105,12,reviewed,us,us
2021-10-25T23:29:50.974Z,58.1807,-138.5245,23.4,2.5,ml,,,,0.42,ak,ak021dp80prt,2021-12-06T18:50:44.191Z,"128 km W of Elfin Cove, Alaska",earthquake,,0.8,,,reviewed,ak,ak
2021-10-25T23:29:50.974Z,58.1807,-138.5245,23.4,2.5,ml,,,,0.42,ak,ak021dp80pxg,2022-01-08T17:42:33.040Z,"128 km W of Elfin Cove, Alaska",earthquake,,0.8,,,reviewed,ak,ak
2021-10-25T23:28:04.719Z,55.346,-156.1791,37.7,2.5,ml,,,,0.65,ak,ak021dp80ehj,2022-01-08T17:42:48.040Z,"174 km SE of Chignik, Alaska",earthquake,,1,,,reviewed,ak,ak
2021-10-25T22:51:06.533Z,53.4058,-165.0634,28.53,3.1,ml,,228,0.839,0.62,us,us6000g9s3,2022-01-08T17:42:57.040Z,"93 km SSE of Akutan, Alaska",earthquake,5.8,9.6,0.097,14,reviewed,us,us
2021-10-25T21:55:13.333Z,55.0656,-159.3591,11.99,2.6,ml,,141,0.27,0.28,us,us6000g9s4,2022-01-08T17:42:57.040Z,"78 km ESE of Sand Point, Alaska",earthquake,3,8.3,0.128,8,reviewed,us,us
2021-10-25T21:51:11.544Z,53.5328,-165.2068,61,2.2,ml,,,,0.55,ak,ak021dp6yh9u,2021-12-07T18:31:50.858Z,"76 km SSE of Akutan, Alaska",earthquake,,3.6,,,reviewed,ak,ak
2021-10-25T21:40:30.359Z,53.5237,-165.0401,27.39,3.3,ml,,220,0.75,0.56,us,us6000ga5f,2022-01-08T17:43:02.040Z,"83 km SE of Akutan, Alaska",earthquake,6.2,9.6,0.091,16,reviewed,us,us
2021-10-25T21:31:55.285Z,52.2245,-170.2942,24.37,2.9,ml,,220,0.647,1.05,us,us6000g9p6,2022-01-08T17:42:47.040Z,"125 km SW of Nikolski, Alaska",earthquake,3.4,11.4,0.128,8,reviewed,us,us
2021-10-25T20:00:34.275Z,59.9326,-152.7822,98.2,2,ml,,,,0.33,ak,ak021dp625wj,2021-12-07T18:31:48.020Z,"56 km WNW of Anchor Point, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2021-10-25T19:30:27.346Z,53.4453,-165.2451,22.1,2,ml,,,,0.1,ak,ak021dp5n58u,2021-12-07T18:31:47.726Z,"84 km SSE of Akutan, Alaska",earthquake,,3.1,,,reviewed,ak,ak
2021-10-25T19:24:06.004Z,51.5928,-175.8396,35,3.5,ml,,204,0.396,0.55,us,us6000g9s5,2022-01-08T17:42:58.040Z,"63 km ESE of Adak, Alaska",earthquake,3.9,2,0.115,10,reviewed,us,us
2021-10-25T18:12:28.612Z,51.8685,-178.2147,82.9,2,ml,,,,0.32,ak,ak021dp4xuul,2021-12-07T18:31:46.099Z,"108 km W of Adak, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2021-10-25T17:52:10.692Z,57.0964,-155.3017,75.8,2,ml,,,,0.38,ak,ak021dp4kyi5,2021-12-07T18:31:45.735Z,"70 km WNW of Akhiok, Alaska",earthquake,,0.8,,,reviewed,ak,ak
2021-10-25T17:39:43.023Z,57.1075,-156.4486,96.8,2.9,ml,,,,0.51,ak,ak021dp4i8ox,2022-01-08T17:42:30.040Z,"72 km SE of Ugashik, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2021-10-25T16:19:22.523Z,54.936,-158.3233,40,2.4,ml,,,,0.59,ak,ak021dp3sh6k,2021-12-07T18:31:44.352Z,"120 km SSE of Perryville, Alaska",earthquake,,1.7,,,reviewed,ak,ak
2021-10-25T15:18:20.383Z,51.7605,176.2111,40.4,3.6,ml,,208,1.439,0.62,us,us6000g9s6,2022-01-08T17:42:58.040Z,"239 km ESE of Attu Station, Alaska",earthquake,5.9,48.8,0.097,14,reviewed,us,us
2021-10-25T14:04:14.296Z,55.6905,-159.3025,60.4,2.1,ml,,,,0.42,ak,ak021dp2idlh,2021-12-07T18:31:42.000Z,"26 km SSE of Ivanof Bay, Alaska",earthquake,,0.7,,,reviewed,ak,ak
2021-10-25T10:54:51.325Z,53.8576,-166.7483,6.7,2,ml,,,,0.66,ak,ak021dp0ffxt,2021-12-14T23:14:30.760Z,"14 km WSW of Dutch Harbor, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2021-10-25T09:59:05.465Z,53.4549,-165.7264,23,2.2,ml,,,,0.21,ak,ak021dozuvq0,2021-12-07T18:26:17.994Z,"70 km SE of Unalaska, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2021-10-25T09:05:53.100Z,53.2243,163.398,39.43,4.2,mb,,117,2.868,0.61,us,us7000fpsc,2022-01-08T17:43:41.040Z,"off the east coast of the Kamchatka Peninsula, Russia",earthquake,8.5,7,0.146,13,reviewed,us,us
2021-10-25T08:37:16.864Z,54.3847,-161.6535,25.5,2,ml,,,,0.4,ak,ak021doz4uxz,2021-12-07T18:26:15.871Z,"86 km SSE of King Cove, Alaska",earthquake,,3,,,reviewed,ak,ak
2021-10-25T08:23:04.203Z,59.9578,-153.0107,119.3,2.4,ml,,,,0.4,ak,ak021doz1tqg,2022-01-08T17:42:27.040Z,"64 km ENE of Pedro Bay, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2021-10-25T07:18:03.720Z,54.4115,-161.6403,12,2,ml,,,,0.39,ak,ak021doyfbkk,2021-12-07T18:31:33.898Z,"84 km SSE of King Cove, Alaska",earthquake,,0.9,,,reviewed,ak,ak
2021-10-25T06:52:06.072Z,51.6931,176.7761,16.5,3.3,ml,,203,1.106,0.56,us,us6000g9nw,2022-01-08T17:42:47.040Z,"276 km ESE of Attu Station, Alaska",earthquake,4.6,12.3,0.105,12,reviewed,us,us
2021-10-25T06:17:01.973Z,54.3349,-159.8846,21.9,2.1,ml,,,,0.32,ak,ak021doxto45,2021-12-07T18:31:31.752Z,"118 km SSE of Sand Point, Alaska",earthquake,,2.2,,,reviewed,ak,ak
2021-10-25T06:09:43.199Z,53.7354,-165.3888,74.7,2,ml,,,,0.31,ak,ak021doxs1kf,2021-12-07T18:31:31.451Z,"51 km SSE of Akutan, Alaska",earthquake,,2.6,,,reviewed,ak,ak
2021-10-25T04:10:03.942Z,51.7616,-177.6714,76.5,2,ml,,,,0.3,ak,ak021dowlb1m,2021-12-07T18:31:28.713Z,"72 km W of Adak, Alaska",earthquake,,0.7,,,reviewed,ak,ak
2021-10-25T00:51:29.910Z,51.7198,-176.2142,61.5,2.1,ml,,,,0.17,ak,ak021dougezj,2021-12-07T18:31:26.617Z,"33 km ESE of Adak, Alaska",earthquake,,1.1,,,reviewed,ak,ak
2021-10-25T00:48:09.409Z,60.1769,-147.1208,8.2,2,ml,,,,0.66,ak,ak021doufq98,2021-12-06T18:50:42.744Z,"51 km ENE of Chenega, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2021-10-25T00:48:09.409Z,60.1769,-147.1208,8.2,2,ml,,,,0.66,ak,ak021doufq54,2021-12-07T18:26:05.426Z,"51 km ENE of Chenega, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2021-10-24T23:57:12.701Z,59.8691,-152.4181,207.3,2,ml,,,,0.37,ak,ak021dnknadi,2021-12-06T18:52:10.036Z,"34 km WNW of Anchor Point, Alaska",earthquake,,1.5,,,reviewed,ak,ak
2021-10-24T23:13:41.712Z,54.4983,-159.6485,21.3,2.1,ml,,,,0.56,ak,ak021dnkdx3v,2021-12-06T18:52:10.494Z,"108 km SSE of Sand Point, Alaska",earthquake,,1.3,,,reviewed,ak,ak
2021-10-24T16:43:10.256Z,51.4476,178.8477,66.58,2.9,ml,,234,0.292,0.31,us,us6000g9nn,2022-01-08T17:42:47.040Z,"Rat Islands, Aleutian Islands, Alaska",earthquake,5.6,4.4,0.128,8,reviewed,us,us
2021-10-24T14:30:08.631Z,54.1433,-162.3671,12.97,2.5,ml,,199,0.83,0.38,us,us6000g9sb,2022-01-08T17:42:58.040Z,"102 km S of King Cove, Alaska",earthquake,2.6,8.4,0.115,10,reviewed,us,us
2021-10-24T14:22:27.517Z,54.983,-155.1333,4.1,3.3,ml,,,,0.79,ak,ak021dnf2x1b,2022-01-08T17:42:47.040Z,"226 km SSW of Akhiok, Alaska",earthquake,,1.2,,,reviewed,ak,ak
2021-10-24T12:35:03.038Z,59.7936,-153.598,131.6,2,ml,,,,0.49,ak,ak021dndys7z,2021-12-06T18:52:16.077Z,"28 km E of Pedro Bay, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2021-10-24T11:53:58.048Z,61.262,-150.2751,45.8,2.3,ml,,,,0.59,ak,ak021dndhbop,2021-12-06T18:52:38.592Z,"19 km SW of Point MacKenzie, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2021-10-24T11:02:11.763Z,57.7495,-154.4483,36.9,2.5,ml,,,,0.77,ak,ak021dnd6ans,2022-01-08T17:42:46.040Z,"20 km N of Karluk, Alaska",earthquake,,1.4,,,reviewed,ak,ak
2021-10-24T10:13:20.110Z,54.3308,-159.7614,20.22,2.9,ml,,216,0.511,0.52,us,us6000g9nk,2022-01-08T17:42:46.040Z,"121 km SSE of Sand Point, Alaska",earthquake,2.3,11.9,0.105,12,reviewed,us,us
2021-10-24T08:31:19.080Z,60.0391,-153.3997,140.6,2,ml,,,,0.39,ak,ak021dnbk86c,2021-12-06T18:52:19.438Z,"48 km NE of Pedro Bay, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2021-10-24T07:43:49.666Z,62.0831,-149.1848,41.8,2.6,ml,,,,0.41,ak,ak021dnb1ff9,2022-01-08T17:42:15.040Z,"35 km ESE of Susitna North, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2021-10-24T07:41:53.007Z,59.029,-137.9325,6.7,2.2,ml,,,,0.53,ak,ak021dnb10ce,2021-12-06T18:52:44.939Z,"British Columbia, Canada",earthquake,,0.2,,,reviewed,ak,ak
2021-10-24T05:33:53.569Z,59.7482,-153.023,106.7,3.1,ml,,,,0.68,ak,ak021dn9sfdp,2022-01-08T17:42:14.040Z,"61 km E of Pedro Bay, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2021-10-24T04:16:10.951Z,51.7611,176.8492,10,3.6,ml,,116,1.047,0.65,us,us6000fx9t,2022-01-08T17:42:21.040Z,"277 km ESE of Attu Station, Alaska",earthquake,4.4,1.7,0.097,14,reviewed,us,us
2021-10-24T03:20:27.832Z,59.8087,-153.0355,102.3,2.2,ml,,,,0.38,ak,ak021dn8ipxk,2022-01-08T17:42:12.040Z,"60 km E of Pedro Bay, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2021-10-24T02:57:36.504Z,52.8041,-167.3576,35,2.9,ml,,228,0.693,0.41,us,us6000g9sf,2022-01-08T17:42:59.040Z,"102 km E of Nikolski, Alaska",earthquake,1.5,2,0.128,8,reviewed,us,us
2021-10-24T02:38:46.999Z,52.0506,-175.4874,115.2,2,ml,,,,0.39,ak,ak021dn816pn,2021-12-06T18:52:20.388Z,"",earthquake,,0.4,,,reviewed,ak,ak
2021-10-24T02:35:21.475Z,51.0043,178.8686,10,3.4,ml,,276,0.463,0.56,us,us6000g9sh,2022-01-08T17:42:59.040Z,"Rat Islands, Aleutian Islands, Alaska",earthquake,3.6,2,0.105,12,reviewed,us,us
2021-10-24T02:13:34.907Z,52.8283,-167.3488,35,3,ml,,236,0.675,0.18,us,us6000g9si,2022-01-08T17:42:59.040Z,"102 km E of Nikolski, Alaska",earthquake,3.7,2,0.128,8,reviewed,us,us
2021-10-24T01:54:45.216Z,52.8158,-167.3943,35,3.1,ml,,229,0.672,0.33,us,us6000g9sj,2022-01-08T17:43:00.040Z,"99 km E of Nikolski, Alaska",earthquake,3,2,0.128,8,reviewed,us,us
2021-10-23T23:02:32.486Z,56.3262,-156.5391,48.7,3.4,ml,,,,0.67,ak,ak021dlws705,2022-01-08T17:42:11.040Z,"115 km E of Chignik, Alaska",earthquake,,1.4,,,reviewed,ak,ak
2021-10-23T20:58:36.003Z,54.4126,-159.7311,10.95,3.3,ml,,211,0.427,0.44,us,us6000g9sk,2022-01-08T17:43:00.040Z,"114 km SSE of Sand Point, Alaska",earthquake,4.8,8.7,0.097,14,reviewed,us,us
2021-10-23T19:29:59.809Z,54.6404,-159.7733,24.46,2.5,ml,,260,0.218,0.31,us,us6000g9ng,2022-01-08T17:42:46.040Z,"90 km SSE of Sand Point, Alaska",earthquake,3.7,10.6,0.148,6,reviewed,us,us
2021-10-23T18:51:48.717Z,60.048,-140.7431,9.6,2.4,ml,,,,0.69,ak,ak021dlu3kc7,2021-12-06T18:53:03.810Z,"79 km NW of Yakutat, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2021-10-23T18:51:48.361Z,60.0054,-140.7698,4.8,2.5,ml,,,,0.74,ak,ak021dlu3kh7,2022-01-08T17:42:09.040Z,"77 km NW of Yakutat, Alaska",earthquake,,0.2,,,automatic,ak,ak
2021-10-23T16:49:43.912Z,51.3887,178.7766,35,2.6,ml,,252,0.329,0.21,us,us6000g9sn,2022-01-08T17:43:00.040Z,"Rat Islands, Aleutian Islands, Alaska",earthquake,5.5,2,0.148,6,reviewed,us,us
2021-10-23T16:08:35.687Z,56.5844,-156.539,55.7,2.7,ml,,,,0.73,ak,ak021dlsngc0,2022-01-08T17:42:46.040Z,"115 km SSE of Ugashik, Alaska",earthquake,,1,,,reviewed,ak,ak
2021-10-23T15:25:58.032Z,51.7379,178.7117,82.8,2,ml,,,,0.43,ak,ak021dls5pmj,2021-12-06T18:53:08.863Z,"Rat Islands, Aleutian Islands, Alaska",earthquake,,0.6,,,reviewed,ak,ak
2021-10-23T14:44:33.318Z,51.6689,-179.8541,84.16,2.6,ml,,142,0.373,0.13,us,us6000g9sp,2022-01-08T17:43:00.040Z,"223 km W of Adak, Alaska",earthquake,5,1.3,0.105,12,reviewed,us,us
2021-10-23T12:31:05.950Z,51.5799,178.5177,66.3,2,ml,,,,0.87,ak,ak021dlqel37,2021-12-06T18:53:12.531Z,"Rat Islands, Aleutian Islands, Alaska",earthquake,,0.8,,,reviewed,ak,ak
2021-10-23T10:30:20.896Z,51.0667,-179.9278,30.08,2.9,ml,,231,0.576,0.4,us,us6000g9sr,2022-01-08T17:43:01.040Z,"245 km WSW of Adak, Alaska",earthquake,4.7,15.1,0.115,10,reviewed,us,us
2021-10-23T09:54:31.492Z,52.8614,-165.3371,8.04,3,ml,,209,1.208,0.31,us,us6000g9nc,2022-01-08T17:42:45.040Z,"138 km SE of Unalaska, Alaska",earthquake,7.8,13.5,0.109,11,reviewed,us,us
2021-10-23T09:51:10.467Z,59.7918,-153.2319,111,2.1,ml,,,,0.5,ak,ak021dloqkwp,2021-12-06T18:53:41.189Z,"49 km E of Pedro Bay, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2021-10-23T08:21:57.633Z,51.4271,178.8231,41.4,2,ml,,,,0.35,ak,ak021dlnythv,2021-12-06T18:53:17.533Z,"Rat Islands, Aleutian Islands, Alaska",earthquake,,0.7,,,reviewed,ak,ak
2021-10-23T07:37:39.255Z,61.4681,-150.1893,39.2,2.1,ml,,,,0.56,ak,ak021dlngrvs,2021-12-06T18:53:43.860Z,"13 km WSW of Big Lake, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2021-10-23T06:36:16.939Z,58.4332,-153.6652,71.1,2,ml,,,,0.49,ak,ak021dlmv2wo,2021-12-06T18:53:47.819Z,"60 km NW of Aleneva, Alaska",earthquake,,0.7,,,reviewed,ak,ak
2021-10-23T06:30:30.873Z,59.5458,-152.9248,90.7,2.2,ml,,,,0.48,ak,ak021dlmttn7,2021-12-06T18:53:48.289Z,"60 km WNW of Nanwalek, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2021-10-23T06:20:41.041Z,54.466,-163.9923,93.31,2.5,ml,,183,0.306,0.32,us,us6000g9st,2022-01-08T17:43:01.040Z,"57 km SW of False Pass, Alaska",earthquake,7.9,8,0.148,6,reviewed,us,us
2021-10-23T05:58:05.276Z,51.3936,178.7952,41.17,3.3,ml,,250,0.317,0.33,us,us6000g9n8,2022-01-08T17:42:45.040Z,"Rat Islands, Aleutian Islands, Alaska",earthquake,2.2,8.1,0.128,8,reviewed,us,us
2021-10-23T05:19:52.840Z,51.4022,178.7782,44.3,3.2,ml,,249,0.328,0.25,us,us6000g9n7,2022-01-08T17:42:45.040Z,"Rat Islands, Aleutian Islands, Alaska",earthquake,3.7,7.9,0.128,8,reviewed,us,us
2021-10-23T04:00:13.535Z,52.3836,-175.169,119.6,2.4,ml,,,,0.22,ak,ak021dll7stm,2021-12-06T18:53:53.095Z,"69 km WNW of Atka, Alaska",earthquake,,0.9,,,reviewed,ak,ak
2021-10-23T03:22:27.527Z,51.356,178.7545,43.91,2.7,ml,,260,0.343,0.25,us,us6000g9n6,2022-01-08T17:42:45.040Z,"Rat Islands, Aleutian Islands, Alaska",earthquake,5.8,8.3,0.148,6,reviewed,us,us
2021-10-23T03:10:03.225Z,51.5739,178.8422,54.69,5.1,mb,,45,0.347,0.88,us,us6000fwx4,2022-10-23T03:20:17.953Z,"Rat Islands, Aleutian Islands, Alaska",earthquake,5.4,2.6,0.024,592,reviewed,us,us
2021-10-22T23:51:51.739Z,54.3819,-161.5675,25.6,2.4,ml,,,,0.51,ak,ak021dk9jdzw,2021-12-06T18:54:16.549Z,"89 km SSE of King Cove, Alaska",earthquake,,5.2,,,reviewed,ak,ak
2021-10-22T23:13:34.318Z,56.4014,-155.5358,1.2,2.4,ml,,,,0.7,ak,ak021dk9b7jr,2021-12-06T18:54:01.204Z,"103 km SW of Akhiok, Alaska",earthquake,,1.2,,,reviewed,ak,ak
2021-10-22T22:30:21.139Z,58.7464,-152.8103,74,2,ml,,,,0.37,ak,ak021dk8te2p,2021-12-06T18:54:19.383Z,"76 km N of Aleneva, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2021-10-22T20:50:16.828Z,56.3454,-156.4796,42.9,2.6,ml,,,,0.64,ak,ak021dk7qsvm,2022-01-08T17:42:44.040Z,"119 km E of Chignik, Alaska",earthquake,,1.6,,,reviewed,ak,ak
2021-10-22T16:26:23.445Z,59.4152,-154.6357,167.7,2.2,ml,,,,0.4,ak,ak021dk57xs8,2022-01-08T17:42:44.040Z,"8 km ESE of Kokhanok, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2021-10-22T14:57:00.260Z,61.4027,-146.8324,8.7,2.2,ml,,,,0.56,ak,ak021dk47kvg,2021-12-06T18:54:30.283Z,"39 km NW of Valdez, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2021-10-22T14:06:00.349Z,54.4289,-159.7838,16,3,ml,,203,0.418,0.33,us,us6000g9mz,2022-01-08T17:42:44.040Z,"110 km SSE of Sand Point, Alaska",earthquake,4.7,6.4,0.105,12,reviewed,us,us
2021-10-22T12:33:39.668Z,52.0738,-178.3033,146.46,3.1,ml,,168,1.256,0.59,us,us6000gcak,2022-01-08T17:43:02.040Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,8.1,14.2,0.128,8,reviewed,us,us
2021-10-22T10:04:50.701Z,60.5196,-152.3859,94.6,2.3,ml,,,,0.52,ak,ak021dk1iogo,2022-01-08T17:41:56.040Z,"59 km W of Salamatof, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2021-10-22T08:37:13.583Z,55.4958,-158.5901,16.1,2.6,ml,,,,0.46,ak,ak021dk0it11,2022-01-08T17:43:01.040Z,"57 km SE of Perryville, Alaska",earthquake,,1,,,reviewed,ak,ak
2021-10-22T08:23:59.143Z,51.8008,176.63,14.73,3.2,ml,,199,1.175,0.43,us,us6000g9sy,2022-01-08T17:43:01.040Z,"262 km ESE of Attu Station, Alaska",earthquake,4,10.2,0.115,10,reviewed,us,us
2021-10-22T07:29:17.599Z,61.4589,-146.5706,11.8,2,ml,,,,0.59,ak,ak021djzvnzo,2021-12-06T18:54:37.717Z,"38 km NNW of Valdez, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2021-10-22T07:18:23.337Z,55.1929,-159.4987,35.37,2.8,ml,,154,0.366,0.61,us,us6000g9t0,2022-01-08T17:43:02.040Z,"65 km ESE of Sand Point, Alaska",earthquake,5,24.4,0.128,8,reviewed,us,us
2021-10-22T04:16:02.194Z,61.5561,-145.9718,24.6,2.2,ml,,,,0.62,ak,ak021djy0jn0,2021-12-06T18:54:41.171Z,"43 km WSW of Tonsina, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2021-10-22T02:39:46.298Z,60.3528,-150.2458,40.8,3.4,ml,,,,0.69,ak,ak021djwypch,2022-01-08T17:41:53.040Z,"27 km WSW of Cooper Landing, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2021-10-22T02:09:35.991Z,55.5565,-154.9373,28.2,2.9,ml,,,,0.76,ak,ak021djwsa6i,2022-01-08T17:41:52.040Z,"161 km SSW of Akhiok, Alaska",earthquake,,1,,,reviewed,ak,ak
2021-10-22T02:04:45.656Z,60.4937,-150.8991,13.7,2,ml,,,,0.64,ak,ak021djwr76u,2021-12-06T18:54:44.030Z,"7 km W of Funny River, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2021-10-22T01:58:53.081Z,61.3562,-151.4825,71.9,2.4,ml,,,,0.55,ak,ak021djwhcvc,2022-01-08T17:41:52.040Z,"32 km NW of Beluga, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2021-10-22T01:45:06.776Z,56.3447,-149.9663,10,2.9,ml,,232,2.03,0.5,us,us6000fwn7,2022-01-08T17:41:54.040Z,"199 km SE of Chiniak, Alaska",earthquake,4.9,2,0.074,24,reviewed,us,us
2021-10-22T01:19:06.687Z,61.5637,-148.0183,9.3,2,ml,,,,0.85,ak,ak021djw8wfa,2021-12-06T18:54:46.144Z,"33 km SW of Glacier View, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2021-10-21T23:38:28.089Z,59.2822,-152.8618,80,2.6,ml,,,,0.54,ak,ak021dilx7ed,2021-12-25T22:58:58.040Z,"54 km W of Nanwalek, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2021-10-21T20:28:44.511Z,60.073,-151.3553,52.2,2,ml,,,,0.57,ak,ak021dik2snp,2021-12-06T18:55:10.769Z,"17 km E of Ninilchik, Alaska",earthquake,,0.7,,,reviewed,ak,ak
2021-10-21T20:23:15.236Z,58.6524,-153.8549,77.7,2.5,ml,,,,0.41,ak,ak021dik1nvb,2021-12-25T22:58:58.040Z,"86 km NW of Aleneva, Alaska",earthquake,,0.3,,,reviewed,ak,ak
