time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2021-07-08T19:07:46.990Z,38.8381667,-122.8235,2.21,2.35,md,48,51,0.009371,0.07,nc,nc73584821,2021-07-15T22:14:10.560Z,"9km WNW of Cobb, CA",earthquake,0.17,0.26,0.125,18,reviewed,nc,nc
2021-07-08T07:36:26.100Z,38.5531667,-122.323,10,3.58,mw,134,47,0.05858,0.28,nc,nc73584531,2021-09-10T20:06:53.040Z,"11km ESE of Angwin, CA",earthquake,0.18,0.43,,4,reviewed,nc,nc
2021-07-08T00:16:13.180Z,36.5768333,-121.1716667,5.77,2.3,md,57,66,0.01218,0.1,nc,nc73584431,2021-07-15T15:16:11.004Z,"6km NNW of Pinnacles, CA",earthquake,0.17,0.3,0.182,60,reviewed,nc,nc
2021-07-07T12:40:56.360Z,38.8225,-122.8026667,2.72,2.19,md,60,24,0.005855,0.05,nc,nc73584161,2021-07-14T04:04:10.457Z,"6km NW of The Geysers, CA",earthquake,0.12,0.19,0.148,31,reviewed,nc,nc
2021-07-07T10:56:16.010Z,34.3858333,-119.9151667,9.06,2.24,ml,46,88,0.06576,0.25,ci,ci39731487,2021-07-08T00:48:32.826Z,"6km WSW of Isla Vista, CA",earthquake,0.35,0.75,0.116,66,reviewed,ci,ci
2021-07-06T20:33:29.430Z,38.823,-122.7928333,3.03,2.5,md,70,25,0.01347,0.06,nc,nc73583916,2021-09-10T20:07:06.040Z,"6km NNW of The Geysers, CA",earthquake,0.13,0.16,0.162,40,reviewed,nc,nc
2021-07-06T04:17:30.400Z,37.4865,-119.3851667,5.79,2.23,md,32,53,0.1973,0.31,nc,nc73583651,2021-07-06T15:43:20.612Z,"29km NE of Oakhurst, CA",earthquake,0.6,4.48,0.248,31,reviewed,nc,nc
2021-07-06T01:18:03.040Z,38.836,-122.8083333,2.68,2.33,md,71,29,0.01266,0.05,nc,nc73583561,2021-07-10T04:52:10.794Z,"8km WNW of Cobb, CA",earthquake,0.12,0.19,0.152,40,reviewed,nc,nc
2021-07-05T14:32:14.890Z,36.6075,-121.2093333,5.47,2.52,md,65,67,0.04059,0.1,nc,nc73583386,2021-09-10T20:07:05.040Z,"10km NW of Pinnacles, CA",earthquake,0.13,0.29,0.172,88,reviewed,nc,nc
2021-07-05T09:28:21.580Z,35.1436667,-118.1623333,6.76,2.15,ml,46,33,0.1198,0.18,ci,ci39729527,2021-07-07T16:33:39.949Z,"10km N of Mojave, CA",earthquake,0.2,0.77,0.184,94,reviewed,ci,ci
2021-07-05T03:49:11.620Z,37.3995,-118.5268333,-0.35,2.14,md,31,58,0.1625,0.07,nc,nc73583246,2021-07-05T16:29:22.199Z,"6km ESE of Round Valley, CA",earthquake,0.39,31.61,0.171,32,reviewed,nc,nc
2021-07-05T01:53:58.500Z,37.2006667,-119.5638333,31.63,2.19,md,23,79,0.2381,0.09,nc,nc73583196,2021-07-05T20:06:17.938Z,"5km SW of North Fork, CA",earthquake,0.25,0.74,0.187,28,reviewed,nc,nc
2021-07-04T22:44:27.956Z,38.4066,-118.3692,11.4,2.4,ml,26,67.45,0.188,0.2878,nn,nn00810865,2021-07-04T23:25:11.379Z,"22 km W of Mina, Nevada",earthquake,,0.4,0.28,18,automatic,nn,nn
2021-07-04T21:37:30.550Z,35.641,-120.9441667,5.97,2.43,md,66,66,0.06075,0.07,nc,nc73583126,2021-07-12T17:36:10.251Z,"11km SSW of Lake Nacimiento, CA",earthquake,0.13,0.28,0.092,56,reviewed,nc,nc
2021-07-04T21:01:26.400Z,37.4105,-118.521,5.18,2.1,md,28,76,0.0664,0.1,nc,nc73583076,2021-07-04T22:45:11.417Z,"7km E of Round Valley, CA",earthquake,0.32,0.85,0.184,28,reviewed,nc,nc
2021-07-04T12:34:34.799Z,38.157,-117.8849,11.2,2.3,ml,22,61.99,0.01,0.4023,nn,nn00810828,2021-07-04T14:15:42.710Z,"32 km SE of Mina, Nevada",earthquake,,0.2,0.29,14,automatic,nn,nn
2021-07-04T11:44:59.979Z,38.1728,-118.0101,4,2,ml,18,92.11,0.033,0.2634,nn,nn00810820,2021-07-04T12:03:07.449Z,"25 km SSE of Mina, Nevada",earthquake,,0.4,0.37,8,automatic,nn,nn
2021-07-04T03:38:05.430Z,36.2865,-119.7401667,14.8,2.2,md,32,88,0.2912,0.21,nc,nc73582766,2021-07-09T04:15:59.724Z,"4km SW of Armona, CA",earthquake,0.63,1.04,0.272,36,reviewed,nc,nc
2021-07-04T02:51:25.860Z,38.0393333,-118.7655,1.16,2.11,md,37,75,0.295,0.05,nc,nc73582751,2021-07-07T05:51:10.815Z,"29km SE of Bodie, CA",earthquake,0.19,2.26,0.177,36,reviewed,nc,nc
2021-07-04T02:29:57.690Z,38.1502,-117.9624,9.1,2.2,ml,23,109.45,0.011,0.3146,nn,nn00810785,2021-07-04T02:33:14.302Z,"29 km SSE of Mina, Nevada",earthquake,,0.2,0.16,13,automatic,nn,nn
2021-07-03T23:23:51.380Z,37.0516667,-120.8746667,5.75,3.74,mw,71,82,0.07613,0.2,nc,nc73582701,2022-10-25T19:59:28.092Z,"2km WSW of Los Banos, CA",earthquake,0.26,0.68,,6,reviewed,nc,nc
2021-07-03T22:31:24.949Z,38.1679,-118.0337,1.8,2,ml,18,98.25,0.017,0.2542,nn,nn00810762,2021-07-03T22:36:59.436Z,"25 km SSE of Mina, Nevada",earthquake,,0.3,0.41,12,automatic,nn,nn
2021-07-03T20:51:57.130Z,36.8171667,-121.5455,5.58,2.05,md,52,54,0.03337,0.13,nc,nc73582671,2021-07-07T19:21:12.185Z,"3km SSW of San Juan Bautista, CA",earthquake,0.22,0.31,0.169,53,reviewed,nc,nc
2021-07-03T10:41:39.600Z,35.9495,-120.4993333,10.43,3.15,ml,71,61,0.007491,0.08,nc,nc73582536,2021-09-10T20:07:04.040Z,"8km NW of Parkfield, CA",earthquake,0.16,0.18,0.178,52,reviewed,nc,nc
2021-07-03T09:04:04.910Z,37.478,-121.8291667,7.56,2.01,md,95,29,0.02916,0.09,nc,nc73582501,2021-07-03T21:50:18.225Z,"9km NE of Milpitas, CA",earthquake,0.1,0.2,0.182,83,reviewed,nc,nc
2021-07-03T06:36:18.090Z,35.952,-120.5,10.51,3.09,ml,68,59,0.005541,0.08,nc,nc73582466,2021-09-10T20:07:03.040Z,"9km NW of Parkfield, CA",earthquake,0.17,0.16,0.157,48,reviewed,nc,nc
2021-07-03T04:58:09.560Z,35.5178333,-118.3781667,6.53,3.47,mw,67,30,0.1644,0.18,ci,ci39727759,2021-09-10T20:07:03.040Z,"13km SE of Bodfish, CA",earthquake,0.14,0.64,,4,reviewed,ci,ci
2021-07-03T02:20:53.740Z,37.4498333,-118.879,4.38,2,md,25,175,0.1455,0.1,nc,nc73582411,2021-07-03T05:52:10.221Z,"22km SW of Toms Place, CA",earthquake,0.35,1.96,0.223,24,reviewed,nc,nc
2021-07-03T01:26:54.750Z,38.8175,-122.8051667,2.1,2.11,md,58,38,0.007025,0.06,nc,nc73582396,2021-07-06T23:36:11.386Z,"6km NW of The Geysers, CA",earthquake,0.13,0.2,0.191,25,reviewed,nc,nc
2021-07-03T00:03:52.340Z,39.0263333,-122.5906667,2.98,2.13,md,40,45,0.1077,0.2,nc,nc73582376,2021-07-06T22:39:37.592Z,"7km E of Clearlake Oaks, CA",earthquake,0.3,0.98,0.225,27,reviewed,nc,nc
2021-07-02T19:35:27.010Z,36.094,-117.8705,2.76,2.2,ml,27,55,0.02672,0.15,ci,ci39727271,2021-07-02T21:22:45.220Z,"9km NE of Coso Junction, CA",earthquake,0.27,0.53,0.24,25,reviewed,ci,ci
2021-07-02T16:10:13.400Z,38.8336667,-122.8325,1.17,2.71,md,68,32,0.005441,0.08,nc,nc73582201,2021-09-10T20:07:03.040Z,"9km NW of The Geysers, CA",earthquake,0.12,0.13,0.11,41,reviewed,nc,nc
2021-07-02T03:32:26.880Z,33.8938333,-118.2898333,11.3,2.16,ml,56,53,0.03513,0.24,ci,ci39726615,2021-09-18T06:42:29.938Z,"2km ENE of Gardena, CA",earthquake,0.2,0.3,0.243,25,reviewed,ci,ci
2021-07-02T02:21:09.120Z,37.3411667,-118.5391667,12.43,2.02,md,31,72,0.02263,0.05,nc,nc73582011,2021-07-07T05:05:14.064Z,"8km WSW of West Bishop, CA",earthquake,0.34,0.42,0.331,41,reviewed,nc,nc
2021-07-01T22:25:16.450Z,36.105,-117.864,2.7,2.5,ml,30,55,0.01457,0.13,ci,ci39726439,2021-09-09T22:06:34.040Z,"10km NE of Coso Junction, CA",earthquake,0.16,0.38,0.121,83,reviewed,ci,ci
2021-07-01T15:26:14.690Z,34.4618333,-120.6518333,5.88,2.25,ml,22,200,0.2841,0.24,ci,ci39725895,2021-07-03T02:56:58.000Z,"26km SW of Lompoc, CA",earthquake,0.72,31.61,0.153,32,reviewed,ci,ci
2021-07-01T14:27:06.660Z,38.8178333,-122.8036667,3.36,2.1,md,57,30,0.007476,0.05,nc,nc73581771,2021-07-02T21:11:16.127Z,"6km NW of The Geysers, CA",earthquake,0.14,0.18,0.158,29,reviewed,nc,nc
2021-07-01T03:53:12.270Z,36.589,-121.1828333,3.08,2.82,ml,58,66,0.01739,0.08,nc,nc73581641,2022-08-09T05:46:32.342Z,"7km NNW of Pinnacles, CA",earthquake,0.16,0.36,0.162,47,reviewed,nc,nc
2021-07-01T03:39:04.390Z,36.5893333,-121.1863333,6.68,2.17,md,56,66,0.01761,0.09,nc,nc73581636,2021-07-02T19:19:11.351Z,"8km NNW of Pinnacles, CA",earthquake,0.17,0.32,0.198,51,reviewed,nc,nc
2021-07-01T03:35:59.490Z,36.5886667,-121.1841667,2.82,2.57,md,59,66,0.01696,0.1,nc,nc73581631,2022-08-09T05:46:04.535Z,"7km NNW of Pinnacles, CA",earthquake,0.16,0.33,0.134,61,reviewed,nc,nc
2021-06-30T22:24:00.010Z,39.885,-120.9298333,9.35,2.19,md,18,81,0.4392,0.21,nc,nc73581566,2021-07-01T08:19:11.999Z,"6km SSE of Quincy, CA",earthquake,0.48,9.69,0.2,30,reviewed,nc,nc
2021-06-30T22:19:19.600Z,39.1353333,-122.2215,-0.27,3.17,ml,76,38,0.01527,0.28,nc,nc73581561,2021-10-11T21:05:40.035Z,"7km WSW of Williams, CA",earthquake,0.24,0.57,0.116,85,reviewed,nc,nc
2021-06-30T17:49:48.800Z,38.7651667,-122.7101667,2.19,2.39,md,61,31,0.009026,0.07,nc,nc73581471,2021-07-02T10:54:12.472Z,"2km SW of Anderson Springs, CA",earthquake,0.17,0.2,0.164,32,reviewed,nc,nc
2021-06-30T14:42:17.640Z,37.489,-118.8125,7.4,2.32,md,29,68,0.0934,0.04,nc,nc73581381,2021-06-30T21:19:11.122Z,"14km SW of Toms Place, CA",earthquake,0.32,1.08,0.206,31,reviewed,nc,nc
2021-06-30T14:33:38.840Z,35.9351667,-120.4871667,5.26,2.31,md,51,55,0.01703,0.06,nc,nc73581376,2021-07-01T23:54:10.633Z,"6km NW of Parkfield, CA",earthquake,0.14,0.14,0.138,39,reviewed,nc,nc
2021-06-30T08:49:46.490Z,37.7306667,-121.9923333,7.82,2.71,md,113,42,0.0516,0.12,nc,nc73581206,2021-11-17T20:35:30.502Z,"6km SSW of San Ramon, CA",earthquake,0.11,0.23,0.164,125,reviewed,nc,nc
2021-06-30T02:53:52.206Z,38.1616,-118.1564,7.4,2.2,ml,26,85.24,0.082,0.1352,nn,nn00810482,2021-06-30T15:56:33.340Z,"25 km S of Mina, Nevada",earthquake,,1.9,0.22,13,reviewed,nn,nn
2021-06-29T18:36:16.240Z,37.13,-121.5268333,5.49,2.39,md,68,33,0.07059,0.12,nc,nc73580991,2021-07-01T19:54:10.269Z,"9km NE of San Martin, CA",earthquake,0.17,0.59,0.137,75,reviewed,nc,nc
2021-06-29T16:58:46.160Z,34.402,-120.1635,5.62,2.39,ml,34,117,0.08547,0.26,ci,ci39723247,2021-07-01T19:40:34.070Z,"22km S of Solvang, CA",earthquake,0.37,31.61,0.106,67,reviewed,ci,ci
2021-06-29T13:14:04.829Z,38.1527,-117.9024,8.8,2.9,ml,31,48.08,0.024,0.1348,nn,nn00810420,2021-09-09T22:05:51.040Z,"31 km SE of Mina, Nevada",earthquake,,0.5,0.25,14,reviewed,nn,nn
2021-06-29T01:29:48.060Z,37.7061667,-122.1223333,9.2,3.9,mw,160,14,0.0151,0.13,nc,nc73580646,2022-06-15T06:43:40.852Z,"3km N of San Lorenzo, CA",earthquake,0.1,0.15,,5,reviewed,nc,nc
2021-06-28T21:49:43.140Z,34.519,-118.8293333,13.42,2.15,ml,60,22,0.1292,0.25,ci,ci39722511,2021-07-14T22:48:50.940Z,"12km NNW of Piru, CA",earthquake,0.22,0.78,0.13,93,reviewed,ci,ci
2021-06-28T21:40:05.060Z,36.5368333,-121.1206667,3.66,2.22,md,45,54,0.0199,0.06,nc,nc73580571,2021-07-01T17:08:10.794Z,"2km ENE of Pinnacles, CA",earthquake,0.15,0.36,0.199,40,reviewed,nc,nc
2021-06-28T14:57:24.350Z,36.2098333,-117.9068333,2.53,2.9,ml,37,59,0.1012,0.15,ci,ci39721919,2022-08-09T05:43:52.143Z,"12km SE of Olancha, CA",earthquake,0.16,0.69,0.151,76,reviewed,ci,ci
2021-06-28T14:19:20.218Z,38.1468,-117.901,9.3,2.1,ml,22,73.95,0.025,0.1257,nn,nn00810344,2021-06-28T17:43:02.430Z,"32 km SE of Mina, Nevada",earthquake,,0.6,0.31,10,reviewed,nn,nn
2021-06-27T23:45:56.030Z,36.4648333,-121.0368333,3.29,2.84,md,59,80,0.01953,0.11,nc,nc73580231,2021-09-09T22:05:29.040Z,"12km SE of Pinnacles, CA",earthquake,0.2,0.41,0.156,61,reviewed,nc,nc
2021-06-27T13:52:38.310Z,37.5211667,-118.7731667,5.37,2.81,md,33,59,0.05096,0.05,nc,nc73580101,2022-05-15T00:58:52.021Z,"9km WSW of Toms Place, CA",earthquake,0.26,0.6,0.135,57,reviewed,nc,nc
2021-06-26T23:18:08.190Z,37.2601667,-121.6373333,4.85,2.14,md,59,42,0.02858,0.08,nc,nc73579906,2021-06-30T09:00:11.868Z,"14km N of Morgan Hill, CA",earthquake,0.14,0.31,0.205,61,reviewed,nc,nc
2021-06-26T06:39:55.160Z,33.8416667,-119.294,-0.15,2.18,ml,25,173,0.3501,0.35,ci,ci39719807,2021-06-29T16:53:43.262Z,"30km SE of Santa Cruz Is. (E end), CA",earthquake,0.68,2.05,0.151,39,reviewed,ci,ci
2021-06-26T01:29:14.840Z,36.7033333,-121.34,3.93,2.13,md,43,88,0.06507,0.09,nc,nc73579636,2021-06-29T03:20:11.875Z,"10km S of Tres Pinos, CA",earthquake,0.21,0.87,0.23,46,reviewed,nc,nc
2021-06-25T17:57:52.790Z,36.5743333,-121.1683333,6.03,2.24,md,56,65,0.01399,0.09,nc,nc73579481,2021-06-29T00:01:11.596Z,"5km NNW of Pinnacles, CA",earthquake,0.16,0.26,0.235,56,reviewed,nc,nc
2021-06-25T16:40:45.340Z,38.8221667,-122.805,2.71,2.27,md,58,33,,0.06,nc,nc73579451,2021-06-28T22:25:10.918Z,"6km NW of The Geysers, CA",earthquake,0.15,0.2,0.114,39,reviewed,nc,nc
2021-06-25T14:28:13.473Z,38.1678,-117.8969,11.1,2.3,ml,24,76.24,0.021,0.1125,nn,nn00810259,2021-06-25T16:09:11.799Z,"30 km SE of Mina, Nevada",earthquake,,0.5,0.39,11,reviewed,nn,nn
2021-06-25T02:15:44.694Z,38.1357,-118.0179,5.8,2.1,ml,21,125.14,0.036,0.1052,nn,nn00810225,2021-06-25T16:18:36.310Z,"29 km SSE of Mina, Nevada",earthquake,,0.9,0.29,9,reviewed,nn,nn
2021-06-24T22:40:08.320Z,36.5745,-121.1708333,6.39,2.63,md,65,65,0.01205,0.08,nc,nc73579151,2022-08-09T05:42:36.753Z,"5km NNW of Pinnacles, CA",earthquake,0.13,0.2,0.163,102,reviewed,nc,nc
2021-06-24T21:37:03.360Z,36.4128333,-120.6118333,4.56,2.26,md,54,96,0.2199,0.16,nc,nc73579121,2021-06-25T11:31:12.083Z,"6km E of New Idria, CA",earthquake,0.31,0.75,0.244,45,reviewed,nc,nc
2021-06-24T21:12:19.961Z,38.1029,-118.042,0,2.4,ml,25,129.11,0.058,0.4455,nn,nn00810215,2021-06-24T21:46:10.323Z,"32 km S of Mina, Nevada",earthquake,,0.3,0.19,15,automatic,nn,nn
2021-06-24T16:31:50.370Z,33.9451667,-118.3985,12.76,2.28,ml,52,75,0.01901,0.18,ci,ci39717655,2021-06-26T10:39:46.552Z,"3km NNE of El Segundo, CA",earthquake,0.2,0.3,0.215,23,reviewed,ci,ci
2021-06-24T15:30:43.500Z,34.3198333,-120.3448333,-0.14,2.48,ml,24,157,0.19,0.24,ci,ci39717551,2021-08-27T18:58:52.040Z,"32km N of San Miguel Is., CA",earthquake,0.46,0.81,0.136,26,reviewed,ci,ci
2021-06-24T11:56:30.573Z,37.8714,-118.2145,5.4,2.4,ml,33,63.18,0.296,0.1271,nn,nn00810184,2021-06-24T18:10:12.694Z,"23 km ENE of Benton, California",earthquake,,2.7,0.32,17,reviewed,nn,nn
2021-06-24T09:17:55.050Z,37.5191667,-118.7766667,4.93,2.73,md,32,58,0.05378,0.07,nc,nc73578841,2022-08-09T05:41:43.924Z,"10km WSW of Toms Place, CA",earthquake,0.32,0.77,0.138,50,reviewed,nc,nc
2021-06-24T09:13:31.470Z,37.5161667,-118.7756667,4.76,2.72,md,28,69,0.05633,0.06,nc,nc73578836,2021-08-27T18:58:49.040Z,"10km WSW of Toms Place, CA",earthquake,0.3,0.7,0.18,46,reviewed,nc,nc
2021-06-24T00:08:35.500Z,33.9498333,-118.3946667,11.69,3.16,ml,115,46,0.02354,0.21,ci,ci39716863,2023-01-26T06:56:43.336Z,"4km NNE of El Segundo, CA",earthquake,0.16,0.21,0.153,290,reviewed,ci,ci
2021-06-23T18:47:22.740Z,36.3016667,-120.8808333,6.71,2.23,md,58,105,0.06205,0.07,nc,nc73578611,2021-06-27T03:24:11.702Z,"23km SW of New Idria, CA",earthquake,0.22,0.32,0.2,50,reviewed,nc,nc
2021-06-23T12:31:32.160Z,37.5773333,-121.5896667,1.35,2.48,md,95,60,0.09465,0.13,nc,nc73578481,2021-08-27T18:58:37.040Z,"20km SE of Livermore, CA",earthquake,0.12,0.39,0.123,109,reviewed,nc,nc
2021-06-23T08:25:36.780Z,39.3726667,-120.4626667,10.01,3.3,mw,21,85,0.0676,0.09,nc,nc73578421,2021-08-27T18:58:34.040Z,"24km WNW of Truckee, CA",earthquake,0.22,0.44,,5,reviewed,nc,nc
2021-06-23T07:02:28.500Z,36.5816667,-121.1725,3.44,2.11,md,54,84,0.01438,0.08,nc,nc73578411,2021-06-25T02:55:11.826Z,"6km NNW of Pinnacles, CA",earthquake,0.16,0.23,0.229,51,reviewed,nc,nc
2021-06-22T22:26:12.670Z,40.2115,-121.2931667,7.85,2.07,md,14,87,0.1188,0.09,nc,nc73578296,2021-06-24T22:24:12.281Z,"10km W of Almanor, CA",earthquake,0.35,1.05,0.129,26,reviewed,nc,nc
2021-06-22T20:47:36.470Z,37.5776667,-121.5905,1.07,2.76,md,88,59,0.09494,0.11,nc,nc73578256,2021-08-27T18:58:28.040Z,"20km SE of Livermore, CA",earthquake,0.1,0.33,0.145,127,reviewed,nc,nc
2021-06-22T20:30:38.530Z,36.5596667,-121.1186667,8.98,2.07,md,34,82,0.0351,0.09,nc,nc73578241,2021-06-24T22:24:13.936Z,"4km NE of Pinnacles, CA",earthquake,0.21,0.27,0.206,38,reviewed,nc,nc
2021-06-22T14:45:14.230Z,38.83,-122.8111667,2.21,2.23,md,71,23,0.00665,0.05,nc,nc73578091,2021-06-25T01:24:11.469Z,"8km NW of The Geysers, CA",earthquake,0.09,0.14,0.171,47,reviewed,nc,nc
2021-06-22T07:20:10.729Z,38.138,-118.0264,6.1,2.4,ml,29,46.04,0.03,0.1148,nn,nn00810062,2021-06-24T20:36:11.463Z,"28 km SSE of Mina, Nevada",earthquake,,0.8,0.41,13,reviewed,nn,nn
2021-06-22T05:22:30.160Z,40.2103333,-121.303,4.72,2.14,md,15,121,0.1263,0.04,nc,nc73577931,2021-06-25T00:35:11.801Z,"11km W of Almanor, CA",earthquake,0.24,1.33,0.088,22,reviewed,nc,nc
2021-06-21T14:12:28.541Z,38.1415,-117.8972,8.1,2.2,ml,33,60.91,0.025,0.1709,nn,nn00810032,2021-06-21T16:07:05.312Z,"33 km SSE of Mina, Nevada",earthquake,,0.6,0.19,15,reviewed,nn,nn
2021-06-20T13:49:19.720Z,36.9398333,-121.4361667,6.74,2.12,md,66,44,0.07121,0.1,nc,nc73579330,2021-06-21T08:48:13.287Z,"11km NNW of Hollister, CA",earthquake,0.12,0.41,0.134,63,reviewed,nc,nc
2021-06-20T12:42:42.430Z,37.268,-121.651,1.45,2.13,md,79,41,0.01981,0.07,nc,nc73579325,2021-06-21T08:30:12.414Z,"15km N of Morgan Hill, CA",earthquake,0.08,0.18,0.169,80,reviewed,nc,nc
2021-06-20T03:16:14.470Z,35.6823333,-121.1283333,2.9,2.03,md,46,179,0.1726,0.06,nc,nc73579145,2021-06-20T08:12:13.838Z,"7km NE of San Simeon, CA",earthquake,0.28,1.53,0.177,38,reviewed,nc,nc
2021-06-19T14:22:47.790Z,34.1176667,-118.4836667,8.61,2.02,ml,61,83,0.02636,0.22,ci,ci39712807,2021-06-22T18:40:37.220Z,"5km SW of Sherman Oaks, CA",earthquake,0.24,0.38,0.204,21,reviewed,ci,ci
2021-06-19T13:26:17.940Z,39.1205,-120.0295,5.39,2.85,md,23,67,0.1149,0.07,nc,nc73578975,2021-08-27T18:57:36.040Z,"10km SE of Dollar Point, CA",earthquake,0.2,0.72,0.156,71,reviewed,nc,nc
2021-06-19T02:43:16.900Z,37.65,-122.054,6.56,2.59,md,102,40,0.009156,0.11,nc,nc73578855,2021-11-17T20:32:04.535Z,"2km ENE of Hayward, CA",earthquake,0.1,0.2,0.146,98,reviewed,nc,nc
2021-06-18T22:53:44.640Z,38.822,-122.8116667,2.31,2.39,md,69,27,,0.04,nc,nc73578810,2021-06-27T00:02:14.255Z,"7km NW of The Geysers, CA",earthquake,0.1,0.18,0.122,50,reviewed,nc,nc
2021-06-18T22:07:59.560Z,38.8206667,-122.7615,1.78,2.41,md,55,34,,0.05,nc,nc73578780,2021-06-27T02:54:11.490Z,"3km W of Cobb, CA",earthquake,0.13,0.21,0.108,18,reviewed,nc,nc
2021-06-18T18:16:41.430Z,36.138,-117.9215,5.63,3.09,ml,45,36,0.04013,0.16,ci,ci39711727,2022-08-09T05:37:17.669Z,"11km NNE of Coso Junction, CA",earthquake,0.14,0.41,0.156,85,reviewed,ci,ci
2021-06-18T18:13:45.820Z,36.1378333,-117.9228333,5.85,2.91,ml,42,36,0.03925,0.15,ci,ci39711719,2021-08-27T18:57:23.040Z,"11km NNE of Coso Junction, CA",earthquake,0.15,0.4,0.161,100,reviewed,ci,ci
2021-06-18T18:11:45.360Z,36.1405,-117.9223333,7.14,2.55,ml,32,61,0.04148,0.13,ci,ci39711711,2021-08-27T18:57:22.040Z,"11km NNE of Coso Junction, CA",earthquake,0.17,0.43,0.154,54,reviewed,ci,ci
2021-06-18T17:40:09.800Z,36.5716667,-121.161,2.92,2.85,md,61,65,0.01964,0.09,nc,nc73578685,2021-08-27T18:57:22.040Z,"5km NNW of Pinnacles, CA",earthquake,0.14,0.17,0.174,105,reviewed,nc,nc
2021-06-18T11:26:38.035Z,38.1677,-118.0726,7.5,3.3,ml,28,49.89,0.018,0.1478,nn,nn00809751,2022-08-09T05:36:52.272Z,"24 km S of Mina, Nevada",earthquake,,0.8,0.27,12,reviewed,nn,nn
2021-06-18T07:57:02.690Z,37.3106667,-121.6746667,7.59,2.4,md,97,40,0.04013,0.07,nc,nc73578540,2021-06-18T13:57:15.201Z,"15km E of Seven Trees, CA",earthquake,0.08,0.2,0.157,114,reviewed,nc,nc
2021-06-18T03:27:31.440Z,33.8498333,-118.442,10.69,2.81,ml,93,63,0.06789,0.23,ci,ci39710935,2021-10-24T15:31:17.211Z,"4km WSW of Hermosa Beach, CA",earthquake,0.19,0.33,0.142,138,reviewed,ci,ci
2021-06-17T17:13:17.950Z,36.44,-117.8868333,0.83,3.22,ml,36,51,0.1293,0.21,ci,ci39710335,2022-08-09T05:36:27.395Z,"20km NNE of Olancha, CA",earthquake,0.22,0.47,0.141,83,reviewed,ci,ci
2021-06-17T15:33:44.750Z,36.4383333,-117.8915,1.02,2,ml,24,87,0.1327,0.11,ci,ci39710231,2021-06-17T18:31:43.550Z,"20km NNE of Olancha, CA",earthquake,0.18,0.42,0.162,24,reviewed,ci,ci
2021-06-17T03:29:05.420Z,39.4693333,-120.3143333,10.09,2.46,md,18,67,0.04292,0.07,nc,nc73578010,2021-08-26T21:59:28.040Z,"19km NW of Truckee, CA",earthquake,0.21,0.56,0.122,35,reviewed,nc,nc
2021-06-17T01:11:14.020Z,39.3345,-122.8061667,7,2.68,md,64,40,0.1588,0.14,nc,nc73577930,2021-08-26T21:59:28.040Z,"15km ESE of Lake Pillsbury, CA",earthquake,0.15,0.72,0.192,46,reviewed,nc,nc
2021-06-17T00:23:32.670Z,38.8018333,-122.4326667,9.75,2.28,md,67,68,0.01238,0.13,nc,nc73577915,2021-06-18T03:03:12.223Z,"11km E of Hidden Valley Lake, CA",earthquake,0.2,0.37,0.125,38,reviewed,nc,nc
2021-06-16T18:17:06.530Z,36.4428333,-117.8911667,0.59,2.58,ml,32,54,0.1288,0.21,ci,ci39709071,2022-08-09T05:35:32.764Z,"21km NNE of Olancha, CA",earthquake,0.26,0.56,0.15,77,reviewed,ci,ci
2021-06-16T17:44:55.070Z,36.442,-117.8888333,0.5,3.38,ml,40,52,0.1284,0.2,ci,ci39708967,2021-08-26T21:59:27.040Z,"21km NNE of Olancha, CA",earthquake,0.2,0.43,0.143,99,reviewed,ci,ci
2021-06-16T07:49:33.940Z,38.5318333,-122.3508333,6.29,2.12,md,66,43,0.0871,0.25,nc,nc73577570,2021-06-17T03:03:10.916Z,"10km ESE of Angwin, CA",earthquake,0.26,0.93,0.146,36,reviewed,nc,nc
2021-06-16T07:48:39.260Z,36.8235,-121.5613333,5.34,2.61,md,76,27,0.04668,0.2,nc,nc73577565,2021-08-26T21:59:25.040Z,"3km SW of San Juan Bautista, CA",earthquake,0.22,0.54,0.174,91,reviewed,nc,nc
2021-06-15T23:07:59.850Z,36.6741667,-121.2823333,6.87,2.98,ml,64,60,0.0362,0.15,nc,nc73577390,2022-08-09T05:34:12.253Z,"13km SSE of Tres Pinos, CA",earthquake,0.15,0.42,0.146,56,reviewed,nc,nc
2021-06-15T20:32:57.793Z,38.1677,-118.0759,6.3,3.2,ml,21,50.28,0.02,0.147,nn,nn00809550,2021-08-26T21:59:24.040Z,"24 km S of Mina, Nevada",earthquake,,0.9,0.37,16,reviewed,nn,nn
2021-06-15T19:14:38.421Z,38.1606,-118.0728,6.7,3,ml,17,69.01,0.016,0.0968,nn,nn00809542,2021-08-26T21:59:23.040Z,"25 km S of Mina, Nevada",earthquake,,0.9,0.5,12,reviewed,nn,nn
2021-06-15T16:31:46.480Z,36.0781667,-119.6531667,16.35,2.35,md,25,101,0.3267,0.13,nc,nc73577250,2021-06-17T22:46:13.621Z,"9km WSW of Corcoran, CA",earthquake,0.61,0.84,0.202,45,reviewed,nc,nc
